close,co_id,date,difference_percentage,high,low,open,total_trade_count,total_trade_dollar,total_trade_stocks
45.65,1101,103/11/13,0.0,45.7,45.4,45.7,"1,556","186,850,226","4,101,687"
45.0,1101,103/11/14,-0.65,45.5,45.0,45.5,"2,927","316,747,940","7,020,382"
44.6,1101,103/11/17,-0.4,45.4,44.4,45.4,"2,912","250,320,472","5,596,639"
44.95,1101,103/11/18,0.35,45.2,44.5,44.6,"3,260","379,896,433","8,446,336"
44.8,1101,103/11/19,-0.15,45.6,44.8,45.5,"3,350","451,443,037","10,007,259"
46.0,1101,103/11/20,1.2,46.05,45.05,45.4,"2,271","240,186,272","5,258,075"
45.3,1101,103/11/21,-0.7,46.0,45.25,45.95,"2,998","370,647,905","8,145,721"
46.15,1101,103/11/24,0.85,46.4,45.55,45.6,"3,346","390,993,124","8,462,944"
45.5,1101,103/11/25,-0.65,46.2,45.5,46.15,"1,611","247,242,609","5,408,562"
45.3,1101,103/11/26,-0.2,45.8,45.3,45.8,"2,049","242,537,230","5,327,681"
45.35,1101,103/11/27,0.05,45.8,45.3,45.35,"2,103","177,213,421","3,894,128"
45.45,1101,103/11/28,0.1,45.7,45.3,45.35,"2,076","188,205,994","4,139,472"
44.8,1101,103/10/01,-0.5,45.5,44.7,45.5,"2,622","311,761,710","6,935,048"
44.7,1101,103/10/02,-0.1,44.7,44.1,44.55,"2,677","303,245,653","6,821,593"
45.1,1101,103/10/03,0.4,45.3,44.4,44.8,"2,093","181,100,971","4,027,202"
44.8,1101,103/10/06,-0.3,45.25,44.5,45.25,"2,875","227,924,441","5,088,008"
44.75,1101,103/10/07,-0.05,45.0,44.35,44.8,"2,601","259,927,194","5,823,823"
45.35,1101,103/10/08,0.6,45.6,44.5,44.75,"2,460","290,500,512","6,417,131"
46.0,1101,103/10/09,0.65,46.15,45.4,45.5,"2,923","311,264,626","6,783,681"
44.8,1101,103/10/13,-1.2,45.4,44.8,45.0,"2,648","217,505,577","4,828,127"
45.15,1101,103/10/14,0.35,45.4,44.8,44.8,"1,550","151,115,380","3,348,053"
45.5,1101,103/10/15,0.35,46.15,44.6,45.35,"3,440","422,232,807","9,272,329"
45.5,1101,103/10/16,0.0,45.95,45.0,45.5,"2,254","256,268,439","5,632,851"
45.25,1101,103/10/17,-0.25,45.7,45.0,45.7,"2,942","368,458,973","8,128,119"
45.55,1101,103/10/20,0.3,45.95,45.5,45.55,900,"83,237,051","1,821,523"
45.4,1101,103/10/21,-0.15,45.9,45.4,45.8,"1,125","125,921,563","2,765,048"
45.55,1101,103/10/22,0.15,45.95,45.5,45.8,"1,696","184,282,681","4,032,854"
45.75,1101,103/10/23,0.2,45.85,45.5,45.55,"1,575","134,867,277","2,951,832"
45.75,1101,103/10/24,0.0,46.05,45.5,46.0,"1,054","113,970,253","2,492,525"
45.85,1101,103/10/27,0.1,46.0,45.7,45.9,"1,226","125,095,861","2,728,200"
47.1,1101,103/10/28,1.25,47.25,46.2,46.2,"3,535","355,162,215","7,571,595"
46.75,1101,103/10/29,-0.35,47.2,46.2,47.2,"2,354","227,163,975","4,864,155"
46.45,1101,103/10/30,-0.3,46.65,46.2,46.55,"1,762","236,613,151","5,094,695"
46.45,1101,103/10/31,0.0,46.9,46.1,46.6,"1,709","173,218,824","3,737,620"
48.5,1101,103/09/01,1.0,48.5,47.5,47.5,"2,882","291,570,934","6,054,804"
47.1,1101,103/09/02,-1.4,48.4,47.0,48.4,"2,720","326,500,156","6,887,280"
47.75,1101,103/09/03,0.65,47.95,47.2,47.2,"3,319","313,029,943","6,575,211"
47.9,1101,103/09/04,0.15,47.9,47.35,47.7,"1,998","161,618,360","3,383,810"
47.3,1101,103/09/05,-0.6,47.9,47.25,47.55,"2,923","278,926,687","5,878,611"
47.65,1101,103/09/09,0.35,47.7,47.4,47.5,"2,000","237,038,159","4,984,394"
47.1,1101,103/09/10,-0.55,47.5,46.35,47.5,"3,461","347,967,669","7,442,311"
47.15,1101,103/09/11,0.05,47.5,46.55,47.1,"2,287","203,456,879","4,319,087"
46.1,1101,103/09/12,-1.05,47.5,46.1,47.5,"3,387","328,758,310","7,045,004"
46.75,1101,103/09/15,0.65,47.0,46.2,46.3,"3,059","305,488,204","6,526,609"
46.3,1101,103/09/16,-0.45,47.1,46.3,47.0,"1,523","182,689,603","3,934,104"
47.3,1101,103/09/17,1.0,47.45,46.8,47.0,"3,785","412,961,584","8,762,139"
46.7,1101,103/09/18,-0.6,47.5,46.65,47.5,"2,675","283,464,948","6,052,601"
46.95,1101,103/09/19,0.25,47.45,46.5,46.9,"2,183","326,509,789","6,958,307"
45.8,1101,103/09/22,-1.15,46.8,45.6,46.8,"3,689","353,456,573","7,691,234"
45.45,1101,103/09/23,-0.35,46.0,45.45,45.95,"2,278","287,079,971","6,296,553"
46.7,1101,103/09/24,1.25,46.8,45.35,45.45,"2,934","469,438,517","10,221,791"
45.85,1101,103/09/25,-0.85,47.0,45.6,47.0,"2,621","293,050,615","6,367,436"
45.3,1101,103/09/26,-0.55,45.6,45.1,45.4,"2,488","374,687,647","8,267,454"
45.0,1101,103/09/29,-0.3,45.8,44.95,45.8,"3,125","394,067,521","8,710,255"
45.3,1101,103/09/30,0.3,45.6,44.8,45.1,"3,289","287,238,410","6,356,453"
44.45,1101,103/08/01,-0.4,45.0,44.4,44.7,"2,537","286,255,828","6,425,030"
45.55,1101,103/08/04,1.1,45.55,44.5,45.0,"3,219","474,090,750","10,532,832"
44.3,1101,103/08/05,-1.25,45.6,44.25,45.55,"4,292","530,205,481","11,884,593"
44.2,1101,103/08/06,-0.1,44.75,43.85,44.3,"2,812","358,356,696","8,088,990"
44.6,1101,103/08/07,0.4,44.75,44.2,44.75,"2,904","368,851,543","8,293,609"
44.8,1101,103/08/08,0.2,44.8,44.1,44.6,"2,121","288,674,960","6,494,774"
44.9,1101,103/08/11,0.1,45.2,44.8,44.9,"1,913","274,107,576","6,094,665"
45.0,1101,103/08/12,0.1,45.2,44.4,45.2,"2,069","200,121,557","4,468,526"
45.5,1101,103/08/13,0.5,45.5,45.0,45.0,"3,461","327,071,739","7,214,179"
45.95,1101,103/08/14,0.45,45.95,44.9,45.75,"3,168","411,909,158","9,013,208"
45.95,1101,103/08/15,0.0,46.1,45.55,46.1,"2,284","277,595,856","6,059,124"
45.6,1101,103/08/18,-0.35,46.2,45.55,45.95,"3,237","387,496,071","8,459,463"
46.3,1101,103/08/19,0.7,46.35,45.85,46.0,"5,171","572,961,487","12,410,142"
47.0,1101,103/08/20,0.7,47.0,46.05,46.4,"3,831","513,653,809","11,028,397"
47.5,1101,103/08/21,0.5,47.5,46.8,47.2,"4,346","687,506,719","14,538,470"
49.55,1101,103/08/22,2.05,49.55,47.6,47.7,"7,979","1,251,222,350","25,596,261"
48.3,1101,103/08/25,-1.25,49.55,48.1,49.55,"4,308","539,339,150","11,137,634"
48.4,1101,103/08/26,0.1,48.45,47.9,48.15,"2,534","253,084,195","5,255,478"
48.3,1101,103/08/27,-0.1,48.6,48.0,48.4,"3,522","405,519,401","8,404,219"
48.2,1101,103/08/28,-0.1,48.3,47.75,48.15,"2,600","254,627,954","5,300,773"
47.5,1101,103/08/29,-0.7,48.1,47.5,47.8,"1,998","280,268,926","5,881,146"
46.2,1101,103/07/01,+1.00,46.4,45.05,45.2,"3,775","574,504,972","12,513,182"
45.4,1101,103/07/02,-0.80,46.3,45.1,46.2,"3,652","549,157,267","12,026,274"
45.4,1101,103/07/03, 0.00,45.65,45.2,45.4,"3,320","562,293,159","12,388,664"
45.7,1101,103/07/04,+0.30,45.85,45.3,45.4,"2,662","532,057,857","11,659,859"
45.7,1101,103/07/07, 0.00,45.85,45.4,45.7,"1,445","284,001,991","6,218,922"
45.7,1101,103/07/08, 0.00,45.8,45.5,45.6,"1,470","240,388,492","5,261,722"
45.7,1101,103/07/09, 0.00,45.8,45.5,45.5,"1,961","369,868,172","8,093,770"
45.7,1101,103/07/10, 0.00,46.1,45.4,45.8,"4,874","658,118,790","14,377,668"
45.5,1101,103/07/11,-0.20,45.7,45.2,45.5,"3,062","496,384,884","10,916,466"
45.2,1101,103/07/14,-0.30,45.6,45.05,45.5,"3,678","445,983,643","9,870,209"
45.3,1101,103/07/15,+0.10,45.5,45.1,45.5,"3,287","690,583,426","15,298,579"
46.2,1101,103/07/16,+0.90,46.3,45.4,45.5,"5,526","1,192,640,100","25,983,074"
43.7,1101,103/07/17,X0.00,44.0,43.5,44.0,"5,382","979,833,870","22,401,730"
43.8,1101,103/07/18,+0.10,44.0,43.6,43.7,"2,235","196,113,987","4,474,316"
44.2,1101,103/07/21,+0.40,44.3,44.0,44.1,"1,763","190,507,122","4,318,538"
44.0,1101,103/07/22,-0.20,44.25,43.8,44.2,"2,362","220,082,862","5,007,323"
44.0,1101,103/07/24, 0.00,44.2,43.65,44.0,"2,701","330,201,832","7,529,139"
44.0,1101,103/07/25, 0.00,44.25,43.65,44.0,"1,785","252,192,657","5,741,629"
44.05,1101,103/07/28,+0.05,44.3,44.0,44.0,"2,117","311,714,960","7,068,378"
45.5,1101,103/07/29,+1.45,45.5,44.2,44.3,"5,449","768,239,160","17,122,279"
45.7,1101,103/07/30,+0.20,46.0,45.2,45.9,"5,435","810,818,114","17,744,326"
44.85,1101,103/07/31,-0.85,45.75,44.5,45.75,"3,144","396,415,595","8,821,753"
44.35,1101,103/06/03,-0.25,45.0,44.15,44.6,"3,240","475,058,573","10,685,411"
44.5,1101,103/06/04,0.15,44.95,44.15,44.15,"3,016","362,971,915","8,138,135"
45.0,1101,103/06/05,0.5,45.15,44.2,44.5,"4,328","486,622,937","10,851,865"
46.0,1101,103/06/06,1.0,46.0,45.2,45.3,"3,460","434,940,665","9,518,929"
46.3,1101,103/06/09,0.3,46.35,45.2,46.05,"3,231","482,763,394","10,536,964"
46.15,1101,103/06/10,-0.15,46.25,45.4,45.8,"4,146","558,811,160","12,204,462"
45.8,1101,103/06/11,-0.35,45.95,45.55,45.95,"2,977","305,113,518","6,671,456"
45.45,1101,103/06/12,-0.35,45.8,45.35,45.55,"1,688","181,648,400","3,991,204"
44.85,1101,103/06/13,-0.6,45.35,44.8,45.0,"3,491","388,740,498","8,631,442"
44.75,1101,103/06/16,-0.1,45.05,44.7,44.85,"2,190","265,955,797","5,936,566"
44.7,1101,103/06/17,-0.05,45.15,44.55,45.0,"4,628","514,611,887","11,510,259"
45.05,1101,103/06/18,0.35,45.1,44.45,44.85,"4,574","617,606,616","13,820,245"
45.0,1101,103/06/19,-0.05,45.2,44.85,45.0,"1,577","306,159,923","6,808,107"
44.8,1101,103/06/20,-0.2,45.15,44.7,45.0,"2,668","362,361,195","8,081,600"
44.4,1101,103/06/23,-0.4,44.9,44.4,44.8,"2,291","337,721,984","7,586,061"
45.0,1101,103/06/24,0.6,45.0,44.55,44.7,"1,910","164,150,257","3,667,372"
44.65,1101,103/06/25,-0.35,45.1,44.5,45.05,"2,484","285,933,373","6,401,103"
44.65,1101,103/06/26,0.0,44.8,44.25,44.5,"3,355","354,651,574","7,980,649"
44.75,1101,103/06/27,0.1,44.8,44.6,44.65,"1,949","186,560,087","4,172,044"
45.2,1101,103/06/30,0.45,45.2,44.65,44.75,"1,741","220,378,150","4,902,610"
47.45,1101,103/05/02,-0.45,48.15,47.25,47.9,"2,210","253,255,873","5,317,623"
46.95,1101,103/05/05,-0.5,47.6,46.8,47.45,"1,894","231,175,299","4,908,523"
46.8,1101,103/05/06,-0.15,47.05,46.65,46.85,"1,651","279,875,729","5,972,831"
46.0,1101,103/05/07,-0.8,46.65,46.0,46.6,"4,730","687,831,424","14,905,709"
45.7,1101,103/05/08,-0.3,46.2,45.5,46.1,"6,274","573,229,605","12,525,632"
45.3,1101,103/05/09,-0.4,45.7,44.75,45.5,"3,914","599,688,964","13,257,992"
44.2,1101,103/05/12,-1.1,45.0,44.0,44.9,"4,638","606,761,101","13,660,874"
44.0,1101,103/05/13,-0.2,44.55,43.85,44.2,"5,699","926,367,308","21,023,607"
44.3,1101,103/05/14,0.3,44.35,43.9,44.1,"4,525","792,633,837","17,985,999"
45.3,1101,103/05/15,1.0,45.4,44.15,44.3,"4,146","470,060,454","10,433,288"
45.9,1101,103/05/16,0.6,45.9,45.05,45.2,"3,272","566,227,427","12,477,626"
44.5,1101,103/05/19,-1.4,45.7,44.35,45.7,"6,064","691,173,966","15,482,451"
44.4,1101,103/05/20,-0.1,45.0,43.8,44.05,"4,163","686,141,344","15,457,338"
44.0,1101,103/05/21,-0.4,44.55,43.9,44.1,"3,688","644,280,758","14,602,407"
44.1,1101,103/05/22,0.1,44.45,43.85,44.0,"4,229","834,591,638","18,875,575"
44.2,1101,103/05/23,0.1,44.75,43.9,43.9,"3,594","760,738,968","17,160,647"
44.15,1101,103/05/26,-0.05,44.45,43.9,44.2,"4,346","621,448,942","14,089,252"
45.1,1101,103/05/27,0.95,45.15,44.1,44.3,"2,976","394,765,925","8,807,187"
44.7,1101,103/05/28,-0.4,45.3,44.6,45.1,"3,607","569,771,820","12,714,465"
44.75,1101,103/05/29,0.05,45.1,44.55,44.55,"3,321","418,995,406","9,349,404"
44.6,1101,103/05/30,-0.15,45.1,44.5,44.5,"2,410","484,648,091","10,819,527"
47.8,1101,103/04/01,0.8,47.8,47.0,47.0,"2,459","324,720,111","6,854,026"
47.05,1101,103/04/02,-0.75,48.0,47.05,47.75,"3,487","439,507,118","9,294,713"
47.2,1101,103/04/03,0.15,48.45,47.1,47.5,"4,766","605,083,757","12,692,698"
47.3,1101,103/04/07,0.1,47.35,46.7,47.2,"3,746","765,303,507","16,274,945"
46.9,1101,103/04/08,-0.4,47.55,46.9,47.15,"2,840","550,523,184","11,662,998"
47.8,1101,103/04/09,0.9,47.8,47.0,47.0,"2,441","295,121,414","6,199,830"
49.5,1101,103/04/10,1.7,49.5,48.05,48.2,"5,533","891,433,797","18,284,909"
49.5,1101,103/04/11,0.0,49.55,48.9,49.5,"5,117","478,372,422","9,700,134"
48.3,1101,103/04/14,-1.2,49.15,47.95,49.0,"3,604","471,499,617","9,768,596"
48.55,1101,103/04/15,0.25,49.5,48.55,49.0,"4,727","513,974,255","10,468,248"
48.4,1101,103/04/16,-0.15,49.8,48.2,48.55,"4,353","425,762,015","8,723,967"
48.45,1101,103/04/17,0.05,48.8,48.2,48.5,"2,666","248,760,481","5,137,076"
49.0,1101,103/04/18,0.55,49.0,48.5,48.7,"1,188","104,750,468","2,147,628"
49.1,1101,103/04/21,0.1,49.2,48.6,48.9,"1,164","114,670,165","2,337,181"
48.75,1101,103/04/22,-0.35,49.1,48.6,49.1,"1,523","181,672,920","3,718,712"
48.55,1101,103/04/23,-0.2,49.45,48.5,48.8,"3,293","320,820,688","6,556,449"
48.15,1101,103/04/24,-0.4,48.5,48.1,48.5,"2,068","269,481,166","5,582,042"
46.5,1101,103/04/25,-1.65,48.15,46.45,48.0,"3,210","445,859,638","9,426,358"
47.6,1101,103/04/28,1.1,47.8,46.35,46.5,"3,421","499,171,504","10,620,120"
47.85,1101,103/04/29,0.25,48.1,47.25,47.6,"2,185","336,640,518","7,042,923"
47.9,1101,103/04/30,0.05,48.2,47.8,47.85,"1,601","343,166,216","7,160,924"
47.65,1101,103/03/03,-0.65,48.1,46.95,48.1,"6,269","562,034,394","11,869,684"
46.5,1101,103/03/04,-1.15,47.45,46.5,47.05,"4,306","399,355,427","8,515,430"
47.6,1101,103/03/05,1.1,47.65,46.9,46.9,"2,815","323,194,675","6,826,678"
47.15,1101,103/03/06,-0.45,48.0,47.1,47.9,"2,551","276,798,412","5,832,281"
47.0,1101,103/03/07,-0.15,47.9,46.75,47.3,"2,094","268,695,064","5,716,679"
47.5,1101,103/03/10,0.5,47.75,46.75,46.75,"2,502","357,194,962","7,518,435"
46.55,1101,103/03/11,-0.95,47.6,46.45,47.55,"2,843","365,762,382","7,815,901"
47.25,1101,103/03/12,0.7,47.25,46.4,46.7,"2,180","247,185,591","5,264,436"
47.1,1101,103/03/13,-0.15,47.5,46.65,47.5,"1,714","176,061,451","3,741,476"
47.0,1101,103/03/14,-0.1,47.2,46.5,46.65,"1,578","202,780,593","4,325,746"
47.4,1101,103/03/17,0.4,47.45,46.7,47.45,"1,390","187,900,327","3,992,434"
47.0,1101,103/03/18,-0.4,47.4,47.0,47.1,"1,862","204,610,994","4,350,589"
46.7,1101,103/03/19,-0.3,47.3,46.7,47.2,"1,506","190,551,175","4,068,713"
46.7,1101,103/03/20,0.0,46.7,46.1,46.55,"2,259","322,309,999","6,950,785"
45.95,1101,103/03/21,-0.75,46.9,45.95,46.9,"1,594","326,170,394","7,074,189"
46.0,1101,103/03/24,0.05,46.55,45.8,45.95,"1,986","290,321,814","6,314,239"
47.6,1101,103/03/25,1.6,47.7,46.1,46.1,"3,109","384,176,217","8,130,738"
47.45,1101,103/03/26,-0.15,47.95,47.05,47.95,"2,042","273,845,233","5,764,309"
47.0,1101,103/03/27,-0.45,47.6,46.7,46.7,"1,997","225,787,819","4,790,027"
47.2,1101,103/03/28,0.2,47.25,46.9,47.0,"2,543","366,017,061","7,780,213"
47.0,1101,103/03/31,-0.2,47.4,47.0,47.3,"2,534","308,790,693","6,549,840"
42.6,1101,103/02/05,-1.7,42.9,41.35,42.5,"7,313","858,696,954","20,203,829"
43.4,1101,103/02/06,0.8,43.7,42.65,42.95,"5,248","521,362,917","12,017,608"
43.6,1101,103/02/07,0.2,44.05,43.45,43.45,"4,213","467,495,952","10,692,918"
44.3,1101,103/02/10,0.7,44.7,43.75,43.8,"3,633","447,969,669","10,091,884"
44.65,1101,103/02/11,0.35,45.1,43.8,44.0,"3,563","320,653,660","7,177,142"
45.3,1101,103/02/12,0.65,45.5,44.8,45.0,"3,421","365,084,781","8,054,847"
45.45,1101,103/02/13,0.15,45.55,44.4,44.4,"2,676","324,872,957","7,165,448"
45.75,1101,103/02/14,0.3,45.75,45.35,45.65,"3,814","606,819,230","13,305,704"
46.0,1101,103/02/17,0.25,46.1,45.0,45.0,"2,854","482,517,430","10,502,736"
46.05,1101,103/02/18,0.05,46.2,45.5,45.5,"1,982","220,429,157","4,791,323"
45.8,1101,103/02/19,-0.25,46.2,45.4,46.15,"2,152","238,201,120","5,216,504"
45.85,1101,103/02/20,0.05,46.1,45.55,45.9,"2,593","277,777,638","6,057,377"
46.95,1101,103/02/21,1.1,46.95,45.85,46.0,"4,490","579,806,939","12,460,559"
46.65,1101,103/02/24,-0.3,46.95,46.6,46.95,"2,266","261,121,113","5,576,727"
47.8,1101,103/02/25,1.15,48.45,46.75,46.75,"3,840","563,396,396","11,784,461"
47.55,1101,103/02/26,-0.25,48.0,47.1,47.15,"2,592","426,255,107","8,941,562"
48.3,1101,103/02/27,0.75,48.35,47.35,47.45,"2,537","372,279,806","7,740,097"
45.4,1101,103/01/02,-0.85,46.05,45.25,45.95,"2,481","371,441,978","8,173,405"
44.55,1101,103/01/03,-0.85,45.1,44.5,45.1,"4,136","446,523,195","9,962,033"
43.6,1101,103/01/06,-0.95,44.95,43.6,44.95,"4,221","516,191,992","11,744,181"
44.15,1101,103/01/07,0.55,44.2,43.75,43.8,"3,108","510,158,035","11,592,618"
43.9,1101,103/01/08,-0.25,44.45,43.65,44.2,"4,995","818,016,466","18,636,200"
42.9,1101,103/01/09,-1.0,44.25,42.55,44.0,"6,942","934,474,752","21,508,405"
43.8,1101,103/01/10,0.9,43.8,42.7,42.9,"4,956","523,315,373","12,090,549"
43.8,1101,103/01/13,0.0,44.4,43.3,44.35,"3,391","454,241,373","10,387,168"
44.1,1101,103/01/14,0.3,44.15,43.4,43.5,"3,042","368,094,069","8,378,495"
44.75,1101,103/01/15,0.65,45.85,44.0,44.0,"5,114","715,073,053","15,911,183"
44.0,1101,103/01/16,-0.75,45.75,43.9,45.1,"4,940","721,968,762","16,224,498"
43.8,1101,103/01/17,-0.2,44.15,43.7,44.0,"3,552","700,469,745","15,951,249"
44.15,1101,103/01/20,0.35,44.45,43.85,44.0,"2,630","319,242,734","7,249,236"
44.9,1101,103/01/21,0.75,44.95,44.2,44.45,"4,888","479,414,677","10,737,933"
45.2,1101,103/01/22,0.3,45.25,44.9,44.95,"4,114","479,053,430","10,623,591"
45.45,1101,103/01/23,0.25,45.55,44.7,45.2,"4,285","593,525,594","13,175,597"
45.35,1101,103/01/24,-0.1,45.35,44.25,45.35,"4,305","435,094,280","9,706,544"
44.3,1101,103/01/27,-1.05,44.7,44.0,44.5,"4,861","611,543,913","13,768,249"
46.35,1101,102/12/02,-0.5,46.85,46.05,46.85,"3,472","357,853,307","7,723,457"
46.55,1101,102/12/03,0.2,46.95,46.05,46.35,"4,181","629,647,183","13,539,850"
46.05,1101,102/12/04,-0.5,46.55,46.05,46.55,"3,578","334,933,742","7,237,442"
46.05,1101,102/12/05,0.0,46.5,45.9,46.5,"3,135","456,797,113","9,895,773"
44.35,1101,102/12/06,-1.7,45.9,44.35,45.6,"4,509","668,021,938","14,838,110"
44.8,1101,102/12/09,0.45,45.6,44.65,45.45,"3,713","434,558,973","9,631,208"
45.0,1101,102/12/10,0.2,45.0,44.5,45.0,"3,146","307,286,236","6,858,671"
45.3,1101,102/12/11,0.3,45.5,44.8,45.0,"2,676","400,080,401","8,856,314"
46.4,1101,102/12/12,1.1,46.6,45.1,45.5,"4,740","766,472,921","16,715,840"
45.9,1101,102/12/13,-0.5,46.4,45.5,46.4,"3,053","357,471,315","7,799,294"
44.95,1101,102/12/16,-0.95,45.7,44.95,45.6,"3,418","392,744,007","8,686,915"
44.8,1101,102/12/17,-0.15,45.65,44.8,45.05,"2,161","289,997,458","6,424,053"
44.95,1101,102/12/18,0.15,45.45,44.5,45.45,"2,592","330,299,475","7,343,127"
45.45,1101,102/12/19,0.5,45.75,45.0,45.0,"2,737","338,317,129","7,440,883"
45.65,1101,102/12/20,0.2,46.0,45.2,45.45,"2,314","383,034,594","8,380,053"
45.85,1101,102/12/23,0.2,46.45,45.65,45.65,"2,587","407,351,017","8,836,751"
45.4,1101,102/12/24,-0.45,45.85,45.35,45.8,"1,847","260,947,422","5,734,455"
45.5,1101,102/12/25,0.1,45.6,45.15,45.4,"1,201","204,654,974","4,510,725"
45.65,1101,102/12/26,0.15,45.85,45.35,45.5,"1,362","169,119,638","3,703,885"
45.7,1101,102/12/27,0.05,46.1,45.55,45.6,"2,103","288,235,673","6,303,721"
46.6,1101,102/12/30,0.9,46.6,45.75,46.0,"2,765","482,911,010","10,441,609"
46.25,1101,102/12/31,-0.35,46.75,45.95,46.75,"1,545","269,599,653","5,813,398"
42.4,1101,102/11/01,-0.35,43.15,42.25,43.15,"1,548","210,999,680","4,966,300"
41.55,1101,102/11/04,-0.85,42.3,41.2,42.3,"2,933","222,392,757","5,334,195"
41.0,1101,102/11/05,-0.55,41.5,41.0,41.05,"2,258","217,373,129","5,277,424"
40.8,1101,102/11/06,-0.2,41.35,40.5,41.0,"3,511","288,999,476","7,084,687"
41.05,1101,102/11/07,0.25,41.05,40.45,40.8,"2,426","259,551,590","6,379,983"
41.05,1101,102/11/08,0.0,41.05,40.25,40.25,"2,009","199,573,485","4,901,938"
41.0,1101,102/11/11,-0.05,41.0,40.3,40.3,"2,179","211,489,630","5,197,915"
41.6,1101,102/11/12,0.6,41.7,40.6,40.75,"3,287","367,163,005","8,876,399"
41.0,1101,102/11/13,-0.6,42.0,40.3,42.0,"2,805","300,159,253","7,295,504"
41.0,1101,102/11/14,0.0,41.0,40.45,40.45,"1,985","193,769,040","4,750,364"
42.45,1101,102/11/15,1.45,42.45,41.2,41.5,"2,992","417,994,068","9,962,814"
43.0,1101,102/11/18,0.55,43.45,42.6,42.65,"3,547","422,393,678","9,815,251"
43.9,1101,102/11/19,0.9,44.25,43.1,43.4,"5,193","782,331,230","17,855,956"
42.55,1101,102/11/20,-1.35,43.45,42.55,43.2,"5,040","624,092,731","14,540,360"
42.1,1101,102/11/21,-0.45,42.8,42.1,42.8,"3,882","428,478,148","10,137,269"
42.6,1101,102/11/22,0.5,42.95,42.05,42.2,"3,426","452,075,317","10,607,797"
43.65,1101,102/11/25,1.05,44.0,42.9,43.0,"4,672","708,888,911","16,221,581"
43.6,1101,102/11/26,-0.05,45.6,43.3,43.3,"8,263","1,513,825,303","34,027,049"
45.0,1101,102/11/27,1.4,45.6,44.2,44.45,"7,497","1,154,780,191","25,558,682"
46.0,1101,102/11/28,1.0,46.5,45.7,45.7,"4,848","642,532,259","13,911,827"
46.85,1101,102/11/29,0.85,46.95,46.0,46.0,"4,905","623,676,587","13,394,156"
41.7,1101,102/10/01,-1.1,43.0,41.6,43.0,"3,958","366,616,749","8,695,887"
42.3,1101,102/10/02,0.6,42.8,41.5,41.7,"3,627","445,780,702","10,578,300"
42.6,1101,102/10/03,0.3,43.0,42.5,42.5,"3,069","344,295,578","8,042,480"
43.0,1101,102/10/04,0.4,43.0,42.2,42.2,"2,674","380,549,088","8,928,803"
42.75,1101,102/10/07,-0.25,42.95,42.5,42.95,"1,860","339,167,555","7,943,078"
43.6,1101,102/10/08,0.85,43.6,42.9,43.0,"3,506","405,367,782","9,391,185"
43.2,1101,102/10/09,-0.4,43.4,42.95,43.0,"3,188","358,462,988","8,319,816"
43.0,1101,102/10/11,-0.2,43.95,42.95,43.7,"2,656","296,294,029","6,825,610"
43.2,1101,102/10/14,0.2,44.25,43.0,43.0,"2,303","316,900,921","7,250,797"
43.9,1101,102/10/15,0.7,43.9,43.2,43.4,"2,437","319,646,661","7,333,223"
43.85,1101,102/10/16,-0.05,44.0,43.55,43.9,"1,416","154,117,930","3,510,927"
43.95,1101,102/10/17,0.1,44.25,43.7,44.2,"1,368","133,956,055","3,045,074"
43.65,1101,102/10/18,-0.3,44.2,43.0,44.2,"1,915","216,106,454","4,974,499"
43.2,1101,102/10/21,-0.45,43.65,43.05,43.05,"1,494","117,743,819","2,718,533"
43.2,1101,102/10/22,0.0,43.55,42.95,43.2,"2,097","208,393,629","4,820,853"
42.9,1101,102/10/23,-0.3,43.55,42.85,43.45,"1,992","193,353,738","4,474,795"
42.8,1101,102/10/24,-0.1,42.85,42.45,42.5,"1,849","167,759,238","3,934,304"
42.1,1101,102/10/25,-0.7,42.45,41.9,42.05,"2,236","205,530,656","4,883,843"
42.65,1101,102/10/28,0.55,42.65,41.7,42.1,"1,861","185,071,642","4,369,534"
42.5,1101,102/10/29,-0.15,42.65,41.9,41.9,"1,738","152,234,574","3,594,176"
42.75,1101,102/10/30,0.25,42.75,42.0,42.0,"1,914","212,318,016","5,021,639"
42.75,1101,102/10/31,0.0,42.75,42.0,42.0,"1,799","272,622,746","6,419,670"
39.45,1101,102/09/02,-0.05,39.6,39.15,39.6,"3,322","337,348,834","8,574,145"
39.2,1101,102/09/03,-0.25,39.6,38.9,39.5,"2,476","233,322,069","5,948,121"
39.5,1101,102/09/04,0.3,39.5,38.85,39.3,"3,922","312,396,740","7,967,742"
39.7,1101,102/09/05,0.2,39.75,39.55,39.65,"3,484","329,429,708","8,306,793"
39.75,1101,102/09/06,0.05,39.8,39.5,39.7,"2,750","302,882,222","7,628,096"
39.75,1101,102/09/09,0.0,39.8,39.3,39.35,"3,122","263,217,408","6,661,112"
40.0,1101,102/09/10,0.25,40.0,39.25,39.25,"4,737","453,509,375","11,407,858"
40.0,1101,102/09/11,0.0,40.0,39.7,39.8,"3,639","451,645,578","11,308,402"
40.7,1101,102/09/12,0.7,40.75,40.25,40.4,"4,385","526,808,793","13,013,277"
40.2,1101,102/09/13,-0.5,40.5,40.0,40.25,"2,749","305,602,200","7,614,540"
39.4,1101,102/09/14,-0.8,40.15,39.4,40.0,"2,102","165,194,076","4,174,936"
41.15,1101,102/09/16,1.75,41.25,39.8,39.8,"4,971","539,964,852","13,230,201"
